filename,score
00001.mp4,1.718886272811216
00002.mp4,1.952140532841123
00003.mp4,2.455420317343106
00004.mp4,1.664602752770738
00005.mp4,2.398830727312903
00006.mp4,2.891457314265196
00007.mp4,1.80477999387308
00008.mp4,1.691563110903108
00009.mp4,2.804981763157746
00010.mp4,2.873688845266507
00011.mp4,3.182136778875386
00012.mp4,2.101274768605548
00013.mp4,2.355363059747496
00014.mp4,2.182485425040911
00015.mp4,1.397371893659629
00016.mp4,2.941496815546294
00017.mp4,1.972453895870342
00018.mp4,3.230787481502902
00019.mp4,3.055225800390622
00020.mp4,3.253653795665413
00021.mp4,3.719278286238831
00022.mp4,2.287584411463265
00023.mp4,1.895002967110237
00024.mp4,2.758321089447649
00025.mp4,2.669671618382078
00026.mp4,2.30037951448593
00027.mp4,2.454012438975759
00028.mp4,2.936158202243997
00029.mp4,2.536434440485104
00030.mp4,2.814145930901728
00031.mp4,2.905908451781438
00032.mp4,3.290343219756363
00033.mp4,1.67883668017589
00034.mp4,1.518932507968708
00035.mp4,2.524216773733118
00036.mp4,3.147809014098494
00037.mp4,2.452984104800527
00038.mp4,2.390744747401093
00039.mp4,2.224042866970434
00040.mp4,2.765222101275423
00041.mp4,2.678232688815314
00042.mp4,1.898077435302093
00043.mp4,2.865158736204129
00044.mp4,2.317267807693573
00045.mp4,2.585187247791409
00046.mp4,2.358957076315142
00047.mp4,2.472648466937431
00048.mp4,1.48820906931176
00049.mp4,2.145481816186114
00050.mp4,3.172528406607872
00051.mp4,1.277007852526401
00052.mp4,3.451776793918571
00053.mp4,3.271194163781718
00054.mp4,1.733573484970615
00055.mp4,2.351791637068403
00056.mp4,3.262795581107976
00057.mp4,3.055783797557923
00058.mp4,2.573642193448104
00059.mp4,2.041020721937411
00060.mp4,2.535313961799005
00061.mp4,2.970816165616545
00062.mp4,2.67212952111452
00063.mp4,2.327076682047378
00064.mp4,1.481313578011566
00065.mp4,1.698427864871769
00066.mp4,2.474904385119604
00067.mp4,3.416352290724218
00068.mp4,2.367681337242299
00069.mp4,3.264506274556845
00070.mp4,3.040798003409598
00071.mp4,2.749704320457295
00072.mp4,3.02962280437559
00073.mp4,2.697101519745893
00074.mp4,2.265214651661095
00075.mp4,2.171322465661296
00076.mp4,2.065532599924407
00077.mp4,3.105135074924108
00078.mp4,2.893425429473218
00079.mp4,2.09924962987655
00080.mp4,2.947200418142032
00081.mp4,2.826382438699134
00082.mp4,2.089964673527382
00083.mp4,1.77887235758641
00084.mp4,1.618641755339124
00085.mp4,2.935674903104891
00086.mp4,3.131421131287511
00087.mp4,2.536528873941178
00088.mp4,2.986420477060141
00089.mp4,3.604125184371944
00090.mp4,2.215273039061887
00091.mp4,2.217966841796724
00092.mp4,1.331825417732132
00093.mp4,1.458293033798277
00094.mp4,2.026718480095735
00095.mp4,2.298855343200036
00096.mp4,2.472187140277344
00097.mp4,2.413271664827807
00098.mp4,2.669843273315689
00099.mp4,2.687592988185926
00100.mp4,2.973144765646498
00101.mp4,1.876473482315634
00102.mp4,2.620410731559514
00103.mp4,2.758477846161752
00104.mp4,2.933533236430734
00105.mp4,3.033748696658431
00106.mp4,3.445847257205765
00107.mp4,3.52676144156145
00108.mp4,3.558137741099652
00109.mp4,3.113702780671453
00110.mp4,2.639072640573487
00111.mp4,2.344675604161147
00112.mp4,1.571997854746136
00113.mp4,3.119971596440241
